URL,Name-Original,Type,Category,Name,Name,Req-Race1,Req-Race2,Req-Class,Req-Align,Req-Other,Req-Faith,Req-Place,Description,Source
http://www.d20pfsrd.com/traits/faith-traits/patient-calm,Patient Calm,Basic,Faith,Patient Calm,Patient Calm,,,,,,,,"Choose one Craft or Profession skill. Whenever you take 10 with that skill, determine the result as if you had rolled a 12 instead of a 10.",
http://www.d20pfsrd.com/traits/faith-traits/perpetual-companion,Perpetual Companion,Basic,Faith,Perpetual Companion,Perpetual Companion,,,,,,,,"You gain a +2 trait bonus on all saving throws against fear effects whenever your eidolon is within 30 feet.
",
http://www.d20pfsrd.com/traits/faith-traits/planar-savant,Planar Savant,Basic,Faith,Planar Savant,Planar Savant,,,,,,,,You may use your Charisma modifier when making Knowledge (planes) checks instead of your Intelligence modifier.,
http://www.d20pfsrd.com/traits/faith-traits/principled,Principled,Basic,Faith,Principled,Principled,,,,,,,,"You take a –2 penalty on Bluff checks and gain a +2 trait bonus on saving throws against charm, compulsion, and emotion effects.",
http://www.d20pfsrd.com/traits/faith-traits/prophesied,Prophesied,Basic,Faith,Prophesied,Prophesied,,,,,,,,You gain a +1 trait bonus on Diplomacy checks and Intimidate checks when interacting with anyone familiar with you or your reputation.,
http://www.d20pfsrd.com/traits/faith-traits/redeemer-faith,Redeemer,Basic,Faith,Redeemer,Redeemer,,,,,,,,"When acting as a sponsor for an evil creature seeking redemption, your patience and kindness grant the creature a +3 bonus on its save rather than a +1 bonus.",
http://www.d20pfsrd.com/traits/faith-traits/reincarnated,Reincarnated,Basic,Faith,Reincarnated,Reincarnated,,,,,,,,You gain a +2 trait bonus on saving throws against fear and death effects.,
http://www.d20pfsrd.com/traits/faith-traits/sacred-conduit,Sacred Conduit,Basic,Faith,Sacred Conduit,Sacred Conduit,,,,,,,,"Whenever you channel energy, you gain a +1 trait bonus to the save DC of your channeled energy.",
http://www.d20pfsrd.com/traits/faith-traits/sacred-touch,Sacred Touch,Basic,Faith,Sacred Touch,Sacred Touch,,,,,,,,"As a standard action, you may automatically stabilize a dying creature merely by touching it.",
http://www.d20pfsrd.com/traits/faith-traits/scholar-of-the-great-beyond,Scholar of the Great Beyond,Basic,Faith,Scholar of the Great Beyond,Scholar of the Great Beyond,,,,,,,,"You gain a +1 trait bonus on Knowledge (history) and Knowledge (planes) checks, and one of these skills (your choice) is always a class skill for you.",
http://www.d20pfsrd.com/traits/faith-traits/schooled-inquisitor,Schooled Inquisitor,Basic,Faith,Schooled Inquisitor,Schooled Inquisitor,,,,,,,,You gain a +2 trait bonus on all Knowledge (planes) and Knowledge (religion) checks made to identify the abilities and weaknesses of creatures.,
http://www.d20pfsrd.com/traits/faith-traits/spell-intuition,Spell Intuition,Basic,Faith,Spell Intuition,Spell Intuition,,,,,,,,"You gain a +1 trait bonus on Spellcraft checks, and Spellcraft becomes a class skill for you.",
http://www.d20pfsrd.com/traits/faith-traits/spirit-sense,Spirit Sense,Basic,Faith,Spirit Sense,Spirit Sense,,,,,,,,You gain a +2 trait bonus on Perception checks to avoid being surprised and to detect invisible or incorporeal creatures.,
http://www.d20pfsrd.com/traits/faith-traits/stalwart-of-the-society-paladin-pathfinder-society,Stalwart of the Society,Basic,Faith,Stalwart of the Society,Stalwart of the Society,,,Paladin,,Society,,,Your aura of courage class ability grants an additional +1 trait bonus on saving throws against fear effects.,
http://www.d20pfsrd.com/traits/faith-traits/tireless-avenger,Tireless Avenger,Basic,Faith,Tireless Avenger,Tireless Avenger,,,,,,,,"When you're in pursuit of one of your favored enemies, the DC for the Constitution check to avoid taking lethal damage during a forced march is 10 + 1 per extra hour, instead of 10 + 2 per extra hour.",
http://www.d20pfsrd.com/traits/faith-traits/unnatural-presence-old-cults,Unnatural Presence,Basic,Faith,Unnatural Presence,Unnatural Presence,,,,,Old Cults,,Old Cults,You can use your Intimidate skill to demoralize animals and vermin; Intimidate is always a class skill for you.,
http://www.d20pfsrd.com/traits/faith-traits/wanderer-s-shroud,Wanderer's Shroud,Basic,Faith,Wanderer's Shroud,Wanderer's Shroud,,,,,,,,"Efforts to use the Diplomacy skill to gather information about you take a –1 penalty, and you gain a +1 trait bonus on all saving throws against scrying and mind-reading effects that allow saving throws.",
http://www.d20pfsrd.com/traits/faith-traits/zealot,Zealot,Basic,Faith,Zealot,Zealot,Gnome,,,Must match deity,,,,"You gain a +1 trait bonus on Knowledge (religion) checks, and that skill is always a class skill for you. As long as you remain completely faithful to the tenets of your faith (as determined by the GM), you never suffer from the negative racial effect normally associated with your race.",
http://www.d20pfsrd.com/traits/faith-traits/zealous-striker,Zealous Striker,Basic,Faith,Zealous Striker,Zealous Striker,,,,,,,,"While you have the destruction judgment active, you gain a +1 trait bonus on damage rolls when attacking a foe who can cast divine spells and worships a different deity than you.",
http://www.d20pfsrd.com/traits/magic-traits/air-touched,Air-Touched,Basic,Magic,Air-Touched,Air-Touched,,,,,,,,You gain DR 1/— against creatures and attacks with the air type.,
http://www.d20pfsrd.com/traits/magic-traits/alchemical-adept,Alchemical Adept,Basic,Magic,Alchemical Adept,Alchemical Adept,,,,,,,,"You gain a +2 trait bonus on all Craft (alchemy) checks made to craft alchemical items. Furthermore, when you fail a Craft (alchemy) check by 5 or more but don't roll a natural 1, you don't ruin any raw materials or have to pay that cost again.",
http://www.d20pfsrd.com/traits/magic-traits/alchemical-intuition,Alchemical Intuition,Basic,Magic,Alchemical Intuition,Alchemical Intuition,,,,,,,,"Once per day as a free action, you may gain a trait bonus equal to your Charisma modifier (minimum 0) on a Craft (alchemy) check you make. You can apply this bonus after you roll the check, possibly turning a failure into a success.",
http://www.d20pfsrd.com/traits/magic-traits/arcane-revitalization,Arcane Revitalization,Basic,Magic,Arcane Revitalization,Arcane Revitalization,,,,,,,,"Once per day, when you confirm a critical hit with a weapon attack, you regain 1 arcane pool point. You can't exceed your maximum number of arcane pool points.",
http://www.d20pfsrd.com/traits/magic-traits/arcane-temper,Arcane Temper,Basic,Magic,Arcane Temper,Arcane Temper,,,,,,,,You gain a +1 trait bonus on concentration and initiative checks.,
http://www.d20pfsrd.com/traits/magic-traits/ascendant-recollection,Ascendant Recollection,Basic,Magic,Ascendant Recollection,Ascendant Recollection,,,,,,,,Your sorcerer level is considered to be 1 level higher when determining the effects of your 1st-level bloodline power.,
http://www.d20pfsrd.com/traits/magic-traits/beast-of-the-society-druid-pathfinder-society,Beast of the Society,Basic,Magic,Beast of the Society,Beast of the Society,,,Druid,,Society,,,"Whenever you use your wild shape class ability to turn yourself into a Small or Medium-sized animal, the effect lasts for 2 hours per druid level instead of 1 hour per druid level.",
http://www.d20pfsrd.com/traits/magic-traits/bladed-magic,Bladed Magic,Basic,Magic,Bladed Magic,Bladed Magic,,,,,,,,"You gain a +1 trait bonus on Craft checks made to craft magic or masterwork weapons. In addition, when you use your arcane pool class ability to grant a weapon an enhancement bonus, that bonus lasts for 2 minutes instead of 1.",
http://www.d20pfsrd.com/traits/magic-traits/charlatan-gnome-magic,Charlatan,Basic,Magic,Charlatan,Charlatan,Gnome,,,Non-lawful,,,,"As a swift action, you may expend one prepared spell or spell slot to gain a bonus on the next Bluff check you make, provided the check takes place before the beginning of your next turn. The bonus on this check is equal to the level of the spell consumed. You may use this ability 3 times per day.",
http://www.d20pfsrd.com/traits/magic-traits/child-of-the-moon-magic,Child of the Moon,Basic,Magic,Child of the Moon,Child of the Moon,,,,,,,,"Choose either Climb, Stealth, or Swim. You gain a +1 trait bonus on checks made with the chosen skill. On dates during and after the first quarter of a lunar phase but before end of the last quarter (the half of the lunar cycle where the moon is fuller), this bonus increases to +2. During the full moon, this bonus increases to +4.",
http://www.d20pfsrd.com/traits/magic-traits/classically-schooled,Classically Schooled,Basic,Magic,Classically Schooled,Classically Schooled,,,,,,,,"You gain a +1 trait bonus on Spellcraft checks, and Spellcraft is always a class skill for you.",
http://www.d20pfsrd.com/traits/magic-traits/cross-disciplined,Cross-Disciplined,Basic,Magic,Cross-Disciplined,Cross-Disciplined,,,,,,,,"Once per day, you may cast a spell you have prepared that appears on both the magus and wizard spell lists as if your caster level were 1 level higher.",
http://www.d20pfsrd.com/traits/magic-traits/cross-knowledge,Cross-Knowledge,Basic,Magic,Cross-Knowledge,Cross-Knowledge,,,,,,,,"Once per day, you may treat an extract you drink as if your caster level were 1 level higher as long as that extract appears on the wizard spell list and the alchemist list of formulae.",
http://www.d20pfsrd.com/traits/magic-traits/dangerously-curious,Dangerously Curious,Basic,Magic,Dangerously Curious,Dangerously Curious,,,,,,,,"You gain a +1 bonus on Use Magic Device checks, and Use Magic Device is always a class skill for you.",
http://www.d20pfsrd.com/traits/magic-traits/deep-guardian-dwarf-magic-trait,Deep Guardian,Basic,Magic,Deep Guardian,Deep Guardian,Dwarf,,,,,,,Any creature you conjure with a summon spell that has the earth subtype or a burrow speed gains a +1 morale bonus on attack rolls and a +1 enhancement bonus to Armor Class for the duration of the spell that summoned it.,
http://www.d20pfsrd.com/traits/magic-traits/desperate-resolve,Desperate Resolve,Basic,Magic,Desperate Resolve,Desperate Resolve,,,,,,,,"You gain a +1 trait bonus on concentration checks. This trait bonus increases to + 4 when you are grappled, pinned, in violent weather, or entangled.",
http://www.d20pfsrd.com/traits/magic-traits/desperate-speed,Desperate Speed,Basic,Magic,Desperate Speed,Desperate Speed,,,,,,,,"Your eidolon receives a +5-foot enhancement bonus to one type of speed it has that you do not, such as a climb or swim speed. If your eidolon doesn't already possess such a mode of movement, you may apply this trait bonus later if it gains an evolution that grants it such a mode. Once this bonus is applied to a mode of movement, it can't be switched to another mode.",
http://www.d20pfsrd.com/traits/magic-traits/diabolical-dabbler,Diabolical Dabbler,Basic,Magic,Diabolical Dabbler,Diabolical Dabbler,,,,,,,,Fiendish animals you conjure with summon spells gain +1 hp per hit die for the duration of the spell that summoned it.,
http://www.d20pfsrd.com/traits/magic-traits/distance-aptitude,Distance Aptitude,Basic,Magic,Distance Aptitude,Distance Aptitude,,,,,,,,Treat your caster level as 1 higher for the purposes of determining the range of spells and spell-like abilities.,
http://www.d20pfsrd.com/traits/magic-traits/domineering,Domineering,Basic,Magic,Domineering,Domineering,,,,,,,,Choose one 1st-level enchantment spell you are capable of casting. The DC of that spell increases by 1.,
http://www.d20pfsrd.com/traits/magic-traits/earth-touched,Earth-Touched,Basic,Magic,Earth-Touched,Earth-Touched,,,,,,,,You gain DR 1/— against attacks from creatures with the earth subtype.,
http://www.d20pfsrd.com/traits/magic-traits/earthbound,Earthbound,Basic,Magic,Earthbound,Earthbound,Dwarf,,,,,,,"Your druid spells use a handful of earth or sand as a divine focus in addition to the normal components. While you are touching the ground, you add a +2 trait bonus to saving throw DCs and on caster level checks to overcome spell resistance for all spells you cast against creatures with the air subtype.",
http://www.d20pfsrd.com/traits/magic-traits/eldritch-delver,Eldritch Delver,Basic,Magic,Eldritch Delver,Eldritch Delver,,,,,,,,"You gain a +1 trait bonus on all Knowledge (dungeoneering) and Knowledge (history) checks, and you may treat your caster level as 1 level higher for all conjuration spells of the teleportation subschool.",
http://www.d20pfsrd.com/traits/magic-traits/eldritch-smith,Eldritch Smith,Basic,Magic,Eldritch Smith,Eldritch Smith,Dwarf,,,,,,,"Whenever you use the Craft skill or a crafting feat to make stone or metal items, or items which include stone or metal in their design, you reduce the cost of making the item by 5%.",
http://www.d20pfsrd.com/traits/magic-traits/enduring-mutagen,Enduring Mutagen,Basic,Magic,Enduring Mutagen,Enduring Mutagen,,,,,,,,The bonuses and penalties granted by your mutagens last for 1 additional minute per alchemist level.,
http://www.d20pfsrd.com/traits/magic-traits/fey-protection,Fey Protection,Basic,Magic,Fey Protection,Fey Protection,,,,,,,,You gain a +1 trait bonus to AC against attacks of opportunities made by fey and a +1 trait bonus on saving throws against the effects of fey creatures.,
http://www.d20pfsrd.com/traits/magic-traits/flame-touched,Flame-Touched,Basic,Magic,Flame-Touched,Flame-Touched,,,,,,,,You gain DR 1/— against creatures and attacks with the fire type.,
